tournament_id,tournament_name,year,tournament_gender,original_team_id,original_team_name,original_team_code,team_id,team_name,team_code,confederation_code,matches_played,wins,goals_scored,goals_conceded,goals_scored_per_match,goals_conceded_per_match,result_position,performance,finish_position_estimate,title,final_appearance,semi_final_appearance
WC-1930,1930 FIFA Men's World Cup,1930,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,5,4,18,9,3.6,1.8,2,final,2,0,1,1
WC-1930,1930 FIFA Men's World Cup,1930,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,2,0,0,4,0,2,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-07,Bolivia,BOL,N-BOL,Bolivia,BOL,CONMEBOL,2,0,0,8,0,4,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,2,1,5,2,2.5,1,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-13,Chile,CHL,N-CHL,Chile,CHL,CONMEBOL,3,2,5,3,1.667,1,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,3,1,4,3,1.333,1,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,0,4,13,1.333,4.333,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-55,Paraguay,PRY,N-PRY,Paraguay,PRY,CONMEBOL,2,1,1,3,0.5,1.5,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-56,Peru,PER,N-PER,Peru,PER,CONMEBOL,2,0,1,4,0.5,2,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-61,Romania,ROU,N-ROU,Romania,ROU,UEFA,2,1,3,5,1.5,2.5,,group stage,24,0,0,0
WC-1930,1930 FIFA Men's World Cup,1930,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,3,2,7,6,2.333,2,3,semi-finals,3,0,0,1
WC-1930,1930 FIFA Men's World Cup,1930,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,4,4,15,3,3.75,0.75,1,final,1,1,1,1
WC-1930,1930 FIFA Men's World Cup,1930,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,3,2,7,7,2.333,2.333,4,semi-finals,4,0,0,1
WC-1934,1934 FIFA Men's World Cup,1934,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,1,0,2,3,2,3,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-05,Austria,AUT,N-AUT,Austria,AUT,UEFA,4,2,7,7,1.75,1.75,4,third-place match,4,0,0,1
WC-1934,1934 FIFA Men's World Cup,1934,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,1,0,2,5,2,5,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,1,0,1,3,1,3,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-21,Czechoslovakia,CSK,N-CSK,Czechoslovakia,CSK,UEFA,4,3,9,6,2.25,1.5,2,final,2,0,1,1
WC-1934,1934 FIFA Men's World Cup,1934,men,T-26,Egypt,EGY,N-EGY,Egypt,EGY,CAF,1,0,2,4,2,4,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,1,0,2,3,2,3,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,4,3,11,8,2.75,2,3,third-place match,3,0,0,1
WC-1934,1934 FIFA Men's World Cup,1934,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,2,1,5,4,2.5,2,,quarter-finals,8,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,5,4,12,3,2.4,0.6,1,final,1,1,1,1
WC-1934,1934 FIFA Men's World Cup,1934,men,T-48,Netherlands,NLD,N-NLD,Netherlands,NLD,UEFA,1,0,2,3,2,3,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-61,Romania,ROU,N-ROU,Romania,ROU,UEFA,1,0,1,2,1,2,,round of 16,16,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,3,1,4,3,1.333,1,,quarter-finals,8,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,2,1,4,4,2,2,,quarter-finals,8,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,2,1,5,5,2.5,2.5,,quarter-finals,8,0,0,0
WC-1934,1934 FIFA Men's World Cup,1934,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,1,0,1,7,1,7,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,1,0,1,3,1,3,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,5,3,14,11,2.8,2.2,3,third-place match,3,0,0,1
WC-1938,1938 FIFA Men's World Cup,1938,men,T-19,Cuba,CUB,N-CUB,Cuba,CUB,CONCACAF,3,1,5,12,1.667,4,,quarter-finals,8,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-21,Czechoslovakia,CSK,N-CSK,Czechoslovakia,CSK,UEFA,3,1,5,3,1.667,1,,quarter-finals,8,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-23,Dutch East Indies,IDN,N-IDN,Dutch East Indies,IDN,AFC,1,0,0,6,0,6,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,2,1,4,4,2,2,,quarter-finals,8,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,2,0,3,5,1.5,2.5,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,4,3,15,5,3.75,1.25,2,final,2,0,1,1
WC-1938,1938 FIFA Men's World Cup,1938,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,4,4,11,5,2.75,1.25,1,final,1,1,1,1
WC-1938,1938 FIFA Men's World Cup,1938,men,T-48,Netherlands,NLD,N-NLD,Netherlands,NLD,UEFA,1,0,0,3,0,3,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,1,0,1,2,1,2,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-57,Poland,POL,N-POL,Poland,POL,UEFA,1,0,5,6,5,6,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-61,Romania,ROU,N-ROU,Romania,ROU,UEFA,2,0,4,5,2,2.5,,round of 16,16,0,0,0
WC-1938,1938 FIFA Men's World Cup,1938,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,3,1,11,9,3.667,3,4,third-place match,4,0,0,1
WC-1938,1938 FIFA Men's World Cup,1938,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,3,1,5,5,1.667,1.667,,quarter-finals,8,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-07,Bolivia,BOL,N-BOL,Bolivia,BOL,CONMEBOL,1,0,0,8,0,8,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,6,4,22,6,3.667,1,2,final round,2,0,1,1
WC-1950,1950 FIFA Men's World Cup,1950,men,T-13,Chile,CHL,N-CHL,Chile,CHL,CONMEBOL,3,1,5,6,1.667,2,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,3,1,2,2,0.667,0.667,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,2,1,4,3,2,1.5,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,0,2,10,0.667,3.333,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-55,Paraguay,PRY,N-PRY,Paraguay,PRY,CONMEBOL,2,0,2,4,1,2,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,6,3,10,12,1.667,2,4,final round,4,0,0,1
WC-1950,1950 FIFA Men's World Cup,1950,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,5,2,11,15,2.2,3,3,final round,3,0,0,1
WC-1950,1950 FIFA Men's World Cup,1950,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,3,1,4,6,1.333,2,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,3,1,4,8,1.333,2.667,,group stage,24,0,0,0
WC-1950,1950 FIFA Men's World Cup,1950,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,4,3,15,5,3.75,1.25,1,final round,1,1,1,1
WC-1950,1950 FIFA Men's World Cup,1950,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,3,2,7,3,2.333,1,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-05,Austria,AUT,N-AUT,Austria,AUT,UEFA,5,4,17,12,3.4,2.4,3,third-place match,3,0,0,1
WC-1954,1954 FIFA Men's World Cup,1954,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,2,0,5,8,2.5,4,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,3,1,8,5,2.667,1.667,,quarter-finals,8,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-21,Czechoslovakia,CSK,N-CSK,Czechoslovakia,CSK,UEFA,2,0,0,7,0,3.5,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,3,1,8,8,2.667,2.667,,quarter-finals,8,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,2,1,3,3,1.5,1.5,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,5,4,27,10,5.4,2,2,final,2,0,1,1
WC-1954,1954 FIFA Men's World Cup,1954,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,3,1,6,7,2,2.333,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,2,0,2,8,1,4,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-64,Scotland,SCO,N-SCO,Scotland,SCO,UEFA,2,0,0,8,0,4,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-71,South Korea,KOR,N-KOR,South Korea,KOR,AFC,2,0,0,16,0,8,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,4,2,11,11,2.75,2.75,,quarter-finals,8,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-80,Turkey,TUR,N-TUR,Turkey,TUR,UEFA,3,1,10,11,3.333,3.667,,group stage,24,0,0,0
WC-1954,1954 FIFA Men's World Cup,1954,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,5,3,16,9,3.2,1.8,4,third-place match,4,0,0,1
WC-1954,1954 FIFA Men's World Cup,1954,men,T-86,West Germany,DEU,N-DEU,Germany,DEU,UEFA,6,5,25,14,4.167,2.333,1,final,1,1,1,1
WC-1954,1954 FIFA Men's World Cup,1954,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,3,1,2,3,0.667,1,,quarter-finals,8,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,3,1,5,10,1.667,3.333,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-05,Austria,AUT,N-AUT,Austria,AUT,UEFA,3,0,2,7,0.667,2.333,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,6,5,16,4,2.667,0.667,1,final,1,1,1,1
WC-1958,1958 FIFA Men's World Cup,1958,men,T-21,Czechoslovakia,CSK,N-CSK,Czechoslovakia,CSK,UEFA,4,1,9,6,2.25,1.5,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,4,0,4,5,1,1.25,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,6,4,23,15,3.833,2.5,3,third-place match,3,0,0,1
WC-1958,1958 FIFA Men's World Cup,1958,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,4,1,7,5,1.75,1.25,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,0,1,8,0.333,2.667,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-52,Northern Ireland,NIR,N-NIR,Northern Ireland,NIR,UEFA,5,2,6,10,1.2,2,,quarter-finals,8,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-55,Paraguay,PRY,N-PRY,Paraguay,PRY,CONMEBOL,3,1,9,12,3,4,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-64,Scotland,SCO,N-SCO,Scotland,SCO,UEFA,3,0,4,6,1.333,2,,group stage,24,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-72,Soviet Union,SUN,N-RUS,Russia,RUS,UEFA,5,2,5,6,1,1.2,,quarter-finals,8,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,6,4,12,7,2,1.167,2,final,2,0,1,1
WC-1958,1958 FIFA Men's World Cup,1958,men,T-85,Wales,WAL,N-WAL,Wales,WAL,UEFA,5,1,4,4,0.8,0.8,,quarter-finals,8,0,0,0
WC-1958,1958 FIFA Men's World Cup,1958,men,T-86,West Germany,DEU,N-DEU,Germany,DEU,UEFA,6,2,12,14,2,2.333,4,third-place match,4,0,0,1
WC-1958,1958 FIFA Men's World Cup,1958,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,4,1,7,7,1.75,1.75,,quarter-finals,8,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,6,5,14,5,2.333,0.833,1,final,1,1,1,1
WC-1962,1962 FIFA Men's World Cup,1962,men,T-10,Bulgaria,BGR,N-BGR,Bulgaria,BGR,UEFA,3,0,1,7,0.333,2.333,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-13,Chile,CHL,N-CHL,Chile,CHL,CONMEBOL,6,4,10,8,1.667,1.333,3,third-place match,3,0,0,1
WC-1962,1962 FIFA Men's World Cup,1962,men,T-16,Colombia,COL,N-COL,Colombia,COL,CONMEBOL,3,0,5,11,1.667,3.667,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-21,Czechoslovakia,CSK,N-CSK,Czechoslovakia,CSK,UEFA,6,3,7,7,1.167,1.167,2,final,2,0,1,1
WC-1962,1962 FIFA Men's World Cup,1962,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,4,1,5,6,1.25,1.5,,quarter-finals,8,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,4,2,8,3,2,0.75,,quarter-finals,8,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,3,1,3,2,1,0.667,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,1,3,4,1,1.333,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-72,Soviet Union,SUN,N-RUS,Russia,RUS,UEFA,4,2,9,7,2.25,1.75,,quarter-finals,8,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,3,0,2,8,0.667,2.667,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,3,1,4,6,1.333,2,,group stage,24,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-86,West Germany,DEU,N-DEU,Germany,DEU,UEFA,4,2,4,2,1,0.5,,quarter-finals,8,0,0,0
WC-1962,1962 FIFA Men's World Cup,1962,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,6,3,10,7,1.667,1.167,4,third-place match,4,0,0,1
WC-1966,1966 FIFA Men's World Cup,1966,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,4,2,4,2,1,0.5,,quarter-finals,8,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,3,1,4,6,1.333,2,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-10,Bulgaria,BGR,N-BGR,Bulgaria,BGR,UEFA,3,0,1,8,0.333,2.667,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-13,Chile,CHL,N-CHL,Chile,CHL,CONMEBOL,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,6,5,11,3,1.833,0.5,1,final,1,1,1,1
WC-1966,1966 FIFA Men's World Cup,1966,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-36,Hungary,HUN,N-HUN,Hungary,HUN,UEFA,4,2,8,7,2,1.75,,quarter-finals,8,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,3,1,2,2,0.667,0.667,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,0,1,3,0.333,1,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-51,North Korea,PRK,N-PRK,North Korea,PRK,AFC,4,1,5,9,1.25,2.25,,quarter-finals,8,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-58,Portugal,PRT,N-PRT,Portugal,PRT,UEFA,6,5,17,8,2.833,1.333,3,third-place match,3,0,0,1
WC-1966,1966 FIFA Men's World Cup,1966,men,T-72,Soviet Union,SUN,N-RUS,Russia,RUS,UEFA,6,4,10,6,1.667,1,4,third-place match,4,0,0,1
WC-1966,1966 FIFA Men's World Cup,1966,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,3,1,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,3,0,1,9,0.333,3,,group stage,24,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,4,1,2,5,0.5,1.25,,quarter-finals,8,0,0,0
WC-1966,1966 FIFA Men's World Cup,1966,men,T-86,West Germany,DEU,N-DEU,Germany,DEU,UEFA,6,4,15,6,2.5,1,2,final,2,0,1,1
WC-1970,1970 FIFA Men's World Cup,1970,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,3,1,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1970,1970 FIFA Men's World Cup,1970,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,6,6,19,7,3.167,1.167,1,final,1,1,1,1
WC-1970,1970 FIFA Men's World Cup,1970,men,T-10,Bulgaria,BGR,N-BGR,Bulgaria,BGR,UEFA,3,0,5,9,1.667,3,,group stage,24,0,0,0
