tournament_id,tournament_name,year,tournament_gender,original_team_id,original_team_name,original_team_code,team_id,team_name,team_code,confederation_code,matches_played,wins,goals_scored,goals_conceded,goals_scored_per_match,goals_conceded_per_match,result_position,performance,finish_position_estimate,title,final_appearance,semi_final_appearance
WC-1991,1991 FIFA Women's World Cup,1991,women,T-49,New Zealand,NZL,N-NZL,New Zealand,NZL,OFC,3,0,1,11,0.333,3.667,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,3,0,0,7,0,2.333,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,6,4,14,10,2.333,1.667,2,final,2,0,1,1
WC-1991,1991 FIFA Women's World Cup,1991,women,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,6,4,18,7,3,1.167,3,third-place match,3,0,0,1
WC-1991,1991 FIFA Women's World Cup,1991,women,T-83,United States,USA,N-USA,United States,USA,CONCACAF,6,6,25,5,4.167,0.833,1,final,1,1,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,4,2,8,6,2,1.5,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,4,2,4,4,1,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-07,Bolivia,BOL,N-BOL,Bolivia,BOL,CONMEBOL,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,7,5,11,3,1.571,0.429,1,final,1,1,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-10,Bulgaria,BGR,N-BGR,Bulgaria,BGR,UEFA,7,3,10,11,1.429,1.571,4,third-place match,4,0,0,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-11,Cameroon,CMR,N-CMR,Cameroon,CMR,CAF,3,0,3,11,1,3.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-16,Colombia,COL,N-COL,Colombia,COL,CONMEBOL,3,1,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,5,3,9,7,1.8,1.4,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-33,Greece,GRC,N-GRC,Greece,GRC,UEFA,3,0,0,10,0,3.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,7,4,8,5,1.143,0.714,2,final,2,0,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,4,1,4,4,1,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-47,Morocco,MAR,N-MAR,Morocco,MAR,CAF,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-48,Netherlands,NLD,N-NLD,Netherlands,NLD,UEFA,5,3,8,6,1.6,1.2,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,4,2,7,4,1.75,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,3,1,1,1,0.333,0.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-60,Republic of Ireland,IRL,N-IRL,Republic of Ireland,IRL,UEFA,4,1,2,4,0.5,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-61,Romania,ROU,N-ROU,Romania,ROU,UEFA,5,3,10,9,2,1.8,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-62,Russia,RUS,N-RUS,Russia,RUS,UEFA,3,1,7,6,2.333,2,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-63,Saudi Arabia,SAU,N-SAU,Saudi Arabia,SAU,AFC,4,2,5,6,1.25,1.5,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-71,South Korea,KOR,N-KOR,South Korea,KOR,AFC,3,0,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,5,2,10,6,2,1.2,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,7,3,15,8,2.143,1.143,3,third-place match,3,0,0,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-75,Switzerland,CHE,N-CHE,Switzerland,CHE,UEFA,4,1,5,7,1.25,1.75,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,4,1,3,4,0.75,1,,round of 16,16,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-04,Australia,AUS,N-AUS,Australia,AUS,AFC,3,0,3,13,1,4.333,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,3,1,3,8,1,2.667,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-12,Canada,CAN,N-CAN,Canada,CAN,CONCACAF,3,0,5,13,1.667,4.333,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-14,China,CHN,N-CHN,China,CHN,AFC,6,2,11,10,1.833,1.667,4,third-place match,4,0,0,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-22,Denmark,DNK,N-DNK,Denmark,DNK,UEFA,4,1,7,8,1.75,2,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-28,England,ENG,N-ENG,England,ENG,UEFA,4,2,6,9,1.5,2.25,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,6,4,13,6,2.167,1,2,final,2,0,1,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-44,Japan,JPN,N-JPN,Japan,JPN,AFC,4,1,2,8,0.5,2,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,3,0,5,14,1.667,4.667,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,6,6,23,1,3.833,0.167,1,final,1,1,1,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,4,2,6,4,1.5,1,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-83,United States,USA,N-USA,United States,USA,CONCACAF,6,4,15,5,2.5,0.833,3,third-place match,3,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,5,3,10,4,2,0.8,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-05,Austria,AUT,N-AUT,Austria,AUT,UEFA,3,0,3,4,1,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,3,0,3,3,1,1,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,7,4,14,10,2,1.429,2,final,2,0,1,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-10,Bulgaria,BGR,N-BGR,Bulgaria,BGR,UEFA,3,0,1,7,0.333,2.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-11,Cameroon,CMR,N-CMR,Cameroon,CMR,CAF,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-13,Chile,CHL,N-CHL,Chile,CHL,CONMEBOL,4,0,5,8,1.25,2,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-16,Colombia,COL,N-COL,Colombia,COL,CONMEBOL,3,1,1,3,0.333,1,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-18,Croatia,HRV,N-HRV,Croatia,HRV,UEFA,7,5,11,5,1.571,0.714,3,third-place match,3,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-22,Denmark,DNK,N-DNK,Denmark,DNK,UEFA,5,2,9,7,1.8,1.4,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,4,2,7,4,1.75,1,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,7,6,15,2,2.143,0.286,1,final,1,1,1,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,5,3,8,6,1.6,1.2,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-38,Iran,IRN,N-IRN,Iran,IRN,AFC,3,1,2,4,0.667,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,5,3,8,3,1.6,0.6,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-43,Jamaica,JAM,N-JAM,Jamaica,JAM,CONCACAF,3,1,3,9,1,3,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-44,Japan,JPN,N-JPN,Japan,JPN,AFC,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,4,1,8,7,2,1.75,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-47,Morocco,MAR,N-MAR,Morocco,MAR,CAF,3,1,5,5,1.667,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-48,Netherlands,NLD,N-NLD,Netherlands,NLD,UEFA,7,3,13,7,1.857,1,4,third-place match,4,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,4,2,6,9,1.5,2.25,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,4,1,5,5,1.25,1.25,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-55,Paraguay,PRY,N-PRY,Paraguay,PRY,CONMEBOL,4,1,3,2,0.75,0.5,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-61,Romania,ROU,N-ROU,Romania,ROU,UEFA,4,2,4,3,1,0.75,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-63,Saudi Arabia,SAU,N-SAU,Saudi Arabia,SAU,AFC,3,0,2,7,0.667,2.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-64,Scotland,SCO,N-SCO,Scotland,SCO,UEFA,3,0,2,6,0.667,2,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-70,South Africa,ZAF,N-ZAF,South Africa,ZAF,CAF,3,0,3,6,1,2,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-71,South Korea,KOR,N-KOR,South Korea,KOR,AFC,3,0,2,9,0.667,3,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,3,1,8,4,2.667,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-79,Tunisia,TUN,N-TUN,Tunisia,TUN,CAF,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,3,0,1,5,0.333,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-87,Yugoslavia,YUG,N-SRB,Serbia,SRB,UEFA,4,2,5,4,1.25,1,,round of 16,16,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-04,Australia,AUS,N-AUS,Australia,AUS,AFC,3,0,3,7,1,2.333,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,6,3,16,9,2.667,1.5,3,third-place match,3,0,0,1
WC-1999,1999 FIFA Women's World Cup,1999,women,T-12,Canada,CAN,N-CAN,Canada,CAN,CONCACAF,3,0,3,12,1,4,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-14,China,CHN,N-CHN,China,CHN,AFC,6,5,19,2,3.167,0.333,2,final,2,0,1,1
WC-1999,1999 FIFA Women's World Cup,1999,women,T-22,Denmark,DNK,N-DNK,Denmark,DNK,UEFA,3,0,1,8,0.333,2.667,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,4,1,12,7,3,1.75,,quarter-final,16,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-32,Ghana,GHA,N-GHA,Ghana,GHA,CAF,3,0,1,10,0.333,3.333,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,3,1,3,3,1,1,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-44,Japan,JPN,N-JPN,Japan,JPN,AFC,3,0,1,10,0.333,3.333,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,3,0,1,15,0.333,5,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,4,2,8,12,2,3,,quarter-final,16,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-51,North Korea,PRK,N-PRK,North Korea,PRK,AFC,3,1,4,6,1.333,2,,group stage,24,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-53,Norway,NOR,N-NOR,Norway,NOR,UEFA,6,4,16,8,2.667,1.333,4,third-place match,4,0,0,1
WC-1999,1999 FIFA Women's World Cup,1999,women,T-62,Russia,RUS,N-RUS,Russia,RUS,UEFA,4,2,10,5,2.5,1.25,,quarter-final,16,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,4,2,7,6,1.75,1.5,,quarter-final,16,0,0,0
WC-1999,1999 FIFA Women's World Cup,1999,women,T-83,United States,USA,N-USA,United States,USA,CONCACAF,6,5,18,3,3,0.5,1,final,1,1,1,1
WC-2002,2002 FIFA Men's World Cup,2002,men,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,3,1,2,2,0.667,0.667,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-06,Belgium,BEL,N-BEL,Belgium,BEL,UEFA,4,1,6,7,1.5,1.75,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,7,7,18,4,2.571,0.571,1,final,1,1,1,1
WC-2002,2002 FIFA Men's World Cup,2002,men,T-11,Cameroon,CMR,N-CMR,Cameroon,CMR,CAF,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-14,China,CHN,N-CHN,China,CHN,AFC,3,0,0,9,0,3,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-17,Costa Rica,CRI,N-CRI,Costa Rica,CRI,CONCACAF,3,1,5,6,1.667,2,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-18,Croatia,HRV,N-HRV,Croatia,HRV,UEFA,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-22,Denmark,DNK,N-DNK,Denmark,DNK,UEFA,4,2,5,5,1.25,1.25,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-25,Ecuador,ECU,N-ECU,Ecuador,ECU,CONMEBOL,3,1,2,4,0.667,1.333,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-28,England,ENG,N-ENG,England,ENG,UEFA,5,2,6,3,1.2,0.6,,quarter-finals,8,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-30,France,FRA,N-FRA,France,FRA,UEFA,3,0,0,3,0,1,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-31,Germany,DEU,N-DEU,Germany,DEU,UEFA,7,5,14,3,2,0.429,2,final,2,0,1,1
WC-2002,2002 FIFA Men's World Cup,2002,men,T-41,Italy,ITA,N-ITA,Italy,ITA,UEFA,4,1,5,5,1.25,1.25,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-44,Japan,JPN,N-JPN,Japan,JPN,AFC,4,2,5,3,1.25,0.75,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-46,Mexico,MEX,N-MEX,Mexico,MEX,CONCACAF,4,2,4,4,1,1,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-50,Nigeria,NGA,N-NGA,Nigeria,NGA,CAF,3,0,1,3,0.333,1,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-55,Paraguay,PRY,N-PRY,Paraguay,PRY,CONMEBOL,4,1,6,7,1.5,1.75,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-57,Poland,POL,N-POL,Poland,POL,UEFA,3,1,3,7,1,2.333,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-58,Portugal,PRT,N-PRT,Portugal,PRT,UEFA,3,1,6,4,2,1.333,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-60,Republic of Ireland,IRL,N-IRL,Republic of Ireland,IRL,UEFA,4,1,6,3,1.5,0.75,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-62,Russia,RUS,N-RUS,Russia,RUS,UEFA,3,1,4,4,1.333,1.333,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-63,Saudi Arabia,SAU,N-SAU,Saudi Arabia,SAU,AFC,3,0,0,12,0,4,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-65,Senegal,SEN,N-SEN,Senegal,SEN,CAF,5,2,7,6,1.4,1.2,,quarter-finals,8,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-69,Slovenia,SVN,N-SVN,Slovenia,SVN,UEFA,3,0,2,7,0.667,2.333,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-70,South Africa,ZAF,N-ZAF,South Africa,ZAF,CAF,3,1,5,5,1.667,1.667,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-71,South Korea,KOR,N-KOR,South Korea,KOR,AFC,7,3,8,6,1.143,0.857,4,third-place match,4,0,0,1
WC-2002,2002 FIFA Men's World Cup,2002,men,T-73,Spain,ESP,N-ESP,Spain,ESP,UEFA,5,3,10,5,2,1,,quarter-finals,8,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-74,Sweden,SWE,N-SWE,Sweden,SWE,UEFA,4,1,5,5,1.25,1.25,,round of 16,16,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-79,Tunisia,TUN,N-TUN,Tunisia,TUN,CAF,3,0,1,5,0.333,1.667,,group stage,24,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-80,Turkey,TUR,N-TUR,Turkey,TUR,UEFA,7,4,10,6,1.429,0.857,3,third-place match,3,0,0,1
WC-2002,2002 FIFA Men's World Cup,2002,men,T-83,United States,USA,N-USA,United States,USA,CONCACAF,5,2,7,7,1.4,1.4,,quarter-finals,8,0,0,0
WC-2002,2002 FIFA Men's World Cup,2002,men,T-84,Uruguay,URY,N-URY,Uruguay,URY,CONMEBOL,3,0,4,5,1.333,1.667,,group stage,24,0,0,0
WC-2003,2003 FIFA Women's World Cup,2003,women,T-03,Argentina,ARG,N-ARG,Argentina,ARG,CONMEBOL,3,0,1,15,0.333,5,,group stage,24,0,0,0
WC-2003,2003 FIFA Women's World Cup,2003,women,T-04,Australia,AUS,N-AUS,Australia,AUS,AFC,3,0,3,5,1,1.667,,group stage,24,0,0,0
WC-2003,2003 FIFA Women's World Cup,2003,women,T-09,Brazil,BRA,N-BRA,Brazil,BRA,CONMEBOL,4,2,9,4,2.25,1,,quarter-final,16,0,0,0
WC-2003,2003 FIFA Women's World Cup,2003,women,T-12,Canada,CAN,N-CAN,Canada,CAN,CONCACAF,6,3,10,10,1.667,1.667,4,third-place match,4,0,0,1
